key,x,y,z,qw,qx,qy,qz
7061644215716937940,26.277667878556038,93.69541230360944,-1.7555808312331393,1.0,0.0,0.0,0.0
7061644215716937942,27.121593042842402,89.88993534556144,-1.5557750819691123,1.0,0.0,0.0,0.0
7061644215716937950,37.196621611834274,76.95776842272603,-1.2952487838188163,1.0,0.0,0.0,0.0
7061644215716937954,40.14682601058353,69.39392600995284,-1.1487825370789773,1.0,0.0,0.0,0.0
7061644215716937958,41.41266808092989,61.101319353297946,-1.100933545335286,1.0,0.0,0.0,0.0
7061644215716937965,46.032411026305404,47.732579519670054,-1.0568290751826372,1.0,0.0,0.0,0.0
7061644215716937983,47.594583743422206,18.59296167358738,-1.0817558456347407,1.0,0.0,0.0,0.0
7061644215716937986,42.71332664266963,14.538699854022537,-0.8991669787815584,1.0,0.0,0.0,0.0
7061644215716937991,33.2421987178154,10.314510934766751,-0.49238496459213277,1.0,0.0,0.0,0.0
7061644215716937998,19.64014825040273,6.111873134140684,-0.0280816092458755,1.0,0.0,0.0,0.0
7061644215716938001,14.2658931112314,3.446239767933306,-0.07065850479701064,1.0,0.0,0.0,0.0
7061644215716938010,-1.3659501174921451,-1.657688788429238,0.7355353918235396,1.0,0.0,0.0,0.0
7061644215716938047,8.31973501052283,68.00375612825374,0.22455945539539904,1.0,0.0,0.0,0.0
7061644215716938050,13.149405501214334,71.7930145004741,-0.1213246063487771,1.0,0.0,0.0,0.0
7061644215716938058,25.247788205883964,82.48589639773064,-1.0486386593683212,1.0,0.0,0.0,0.0
7061644215716938062,28.84712953728311,89.85469795919545,-1.5620518580474205,1.0,0.0,0.0,0.0
7061644215716938063,29.492385457507545,91.7622106167775,-1.692380446265502,1.0,0.0,0.0,0.0
7061644215716938072,36.865257646722796,108.30628370823013,-1.7875995478847917,1.0,0.0,0.0,0.0
7133701809754865664,35.13985085216145,114.90659588936155,-1.274419348455595,1.0,0.0,0.0,0.0
7133701809754865665,33.84585241526176,113.25386838293687,-1.4192287845469664,1.0,0.0,0.0,0.0
7133701809754865666,32.91143193804325,111.35165430300503,-1.5758253810874723,1.0,0.0,0.0,0.0
7133701809754865667,31.975749707463734,109.43809966261988,-1.672653067513477,1.0,0.0,0.0,0.0
7133701809754865668,31.12895570807512,107.58510711440343,-1.7057708600226504,1.0,0.0,0.0,0.0
7133701809754865669,30.34640612635542,105.43080795620494,-1.7941049798650273,1.0,0.0,0.0,0.0
7133701809754865670,29.810637188551638,103.45755470351749,-1.8111844457598487,1.0,0.0,0.0,0.0
7133701809754865671,29.09718186943696,101.51555587691233,-1.8339732466341296,1.0,0.0,0.0,0.0
7133701809754865672,28.27736028064457,99.53566133002988,-1.9361293647847118,1.0,0.0,0.0,0.0
7133701809754865673,27.59544399978277,97.59552894978573,-1.8852463650510802,1.0,0.0,0.0,0.0
7133701809754865674,26.97877450063416,95.67185159076031,-1.8953653696067314,1.0,0.0,0.0,0.0
7133701809754865675,26.441911664113352,93.58494623368809,-1.7204184762913197,1.0,0.0,0.0,0.0
7133701809754865676,25.859039125869593,91.57408587500657,-1.5557645984605264,1.0,0.0,0.0,0.0
7133701809754865677,25.13684857504742,89.55640446487122,-1.3799995818815465,1.0,0.0,0.0,0.0
7133701809754865678,24.501772967573554,87.65607929971145,-1.2829740183292675,1.0,0.0,0.0,0.0
7133701809754865679,23.82535040434113,85.74305136579126,-1.1399052201017112,1.0,0.0,0.0,0.0
7133701809754865680,23.1312426584077,83.79498605813438,-1.0054621392057608,1.0,0.0,0.0,0.0
7133701809754865681,22.462859777985777,81.81334595899285,-0.8890120237517184,1.0,0.0,0.0,0.0
7133701809754865682,21.591588393195522,79.95952826428916,-0.7306349321725817,1.0,0.0,0.0,0.0
7133701809754865683,20.55637588449491,78.18249754660394,-0.6827858929254121,1.0,0.0,0.0,0.0
7133701809754865684,19.32510486529187,76.53742899750186,-0.4794332229144782,1.0,0.0,0.0,0.0
7133701809754865685,17.947653469189227,75.08215935806943,-0.3610579542670715,1.0,0.0,0.0,0.0
7133701809754865686,16.35888710445262,73.70559416000968,-0.2753998464702049,1.0,0.0,0.0,0.0
7133701809754865687,14.654321673437131,72.49482155862387,-0.22587428209903176,1.0,0.0,0.0,0.0
7133701809754865688,12.92068505935763,71.48550610084513,-0.09662077793688639,1.0,0.0,0.0,0.0
7133701809754865689,11.101794503539088,70.3075505336985,0.03336545273778051,1.0,0.0,0.0,0.0
7133701809754865690,9.422364474184082,69.05313180375157,0.15722112104694616,1.0,0.0,0.0,0.0
7133701809754865691,7.860509556505838,67.66929734487417,0.25327808874094054,1.0,0.0,0.0,0.0
7133701809754865692,6.366764370202616,66.22861548120487,0.40631346800333,1.0,0.0,0.0,0.0
7133701809754865693,4.888419688447037,64.6748443412263,0.5334172104021963,1.0,0.0,0.0,0.0
7133701809754865694,3.4789819479784074,63.02603932726343,0.5347034175910375,1.0,0.0,0.0,0.0
7133701809754865695,2.0707505611107946,61.38480407030879,0.530276302864573,1.0,0.0,0.0,0.0
7133701809754865696,0.8222068194145706,59.58652601435288,0.5558799893176447,1.0,0.0,0.0,0.0
7133701809754865697,-0.30624877546335105,57.80773187515853,0.5897939496442803,1.0,0.0,0.0,0.0
7133701809754865698,-1.453428374388056,56.10820057604109,0.6802305571418796,1.0,0.0,0.0,0.0
7133701809754865699,-2.72297196874326,54.40841069812711,0.7035266882442556,1.0,0.0,0.0,0.0
7133701809754865700,-4.089541569111818,52.64316866756028,0.7731405833287159,1.0,0.0,0.0,0.0
7133701809754865701,-5.330840863835017,50.959347077023345,0.8259975036693964,1.0,0.0,0.0,0.0
7133701809754865702,-6.539758189281103,49.528075756201375,0.8461103515341916,1.0,0.0,0.0,0.0
7133701809754865703,-7.688199132860887,47.80907916549538,0.9587605664672696,1.0,0.0,0.0,0.0
7133701809754865704,-8.632570436113284,45.85857975281443,1.0782511761887428,1.0,0.0,0.0,0.0
7133701809754865705,-9.303538712317685,44.07342801006871,1.1268686654833793,1.0,0.0,0.0,0.0
7133701809754865706,-9.816582232498302,42.14145278494101,1.1485530809800748,1.0,0.0,0.0,0.0
7133701809754865707,-10.131847099068995,40.12542548518244,1.2492823269691193,1.0,0.0,0.0,0.0
7133701809754865708,-10.416629891444785,38.0641397954618,1.34403688059971,1.0,0.0,0.0,0.0
7133701809754865709,-10.613278328477197,36.07374999888543,1.4017477341992208,1.0,0.0,0.0,0.0
7133701809754865710,-10.871040479744064,33.96791653173799,1.4867205090818303,1.0,0.0,0.0,0.0
7133701809754865711,-11.00091109484434,31.930487656231954,1.592013763744365,1.0,0.0,0.0,0.0
7133701809754865712,-11.02554658322614,29.838667460528292,1.7060329590282268,1.0,0.0,0.0,0.0
7133701809754865713,-11.013703796989077,27.747252922006314,1.7666764170931053,1.0,0.0,0.0,0.0
7133701809754865714,-11.003330421357338,25.682736392434304,1.7028826502242016,1.0,0.0,0.0,0.0
7133701809754865715,-10.99280511860417,23.673064370387635,1.6493117559326425,1.0,0.0,0.0,0.0
7133701809754865716,-11.014033845045132,21.501533113097942,1.6350162795145895,1.0,0.0,0.0,0.0
7133701809754865717,-11.034757957098174,19.38706062098758,1.6587928502551907,1.0,0.0,0.0,0.0
7133701809754865718,-10.971008312588514,17.401041074022142,1.5881294176233303,1.0,0.0,0.0,0.0
7133701809754865719,-10.841856944073344,15.24613421242965,1.5673323791125924,1.0,0.0,0.0,0.0
7133701809754865720,-10.547039226683554,13.2644332644214,1.4652460876722369,1.0,0.0,0.0,0.0
7133701809754865721,-10.23732473763747,11.111847521662185,1.4864219074455107,1.0,0.0,0.0,0.0
7133701809754865722,-9.800994876358544,9.152997810914238,1.399455401911972,1.0,0.0,0.0,0.0
7133701809754865723,-9.253361037558317,7.124712470804189,1.3417944580361674,1.0,0.0,0.0,0.0
7133701809754865724,-8.587760752250176,5.160796472477799,1.2802913004704317,1.0,0.0,0.0,0.0
7133701809754865725,-7.767339672043549,3.283854711255981,1.1660717845547866,1.0,0.0,0.0,0.0
7133701809754865726,-6.715079561216738,1.437934809828171,1.1171768565541689,1.0,0.0,0.0,0.0
7133701809754865727,-5.3431826023339966,-0.24338854919797387,1.0364131766687819,1.0,0.0,0.0,0.0
7133701809754865728,-3.6734632073195645,-1.4862895354901329,0.9512242029941601,1.0,0.0,0.0,0.0
7133701809754865729,-1.698336970673453,-2.3274194378818,0.805981693894338,1.0,0.0,0.0,0.0
7133701809754865730,0.3008793118987266,-2.942124104193186,0.7788052046747527,1.0,0.0,0.0,0.0
7133701809754865731,2.241540445722014,-3.4735270925472403,0.6772363675126033,1.0,0.0,0.0,0.0
7133701809754865732,4.528055947951708,-3.417629209123932,0.6119869057739792,1.0,0.0,0.0,0.0
7133701809754865733,6.507578731511013,-2.795908253642701,0.518895611591834,1.0,0.0,0.0,0.0
7133701809754865734,8.495340911232619,-1.919841273018876,0.5261020211890342,1.0,0.0,0.0,0.0
7133701809754865735,10.289587355307427,-0.8026942630509352,0.4472724073315894,1.0,0.0,0.0,0.0
7133701809754865736,12.001200992956232,0.3902604840433222,0.3732534833421092,1.0,0.0,0.0,0.0
