key,x,y,z,qw,qx,qy,qz
6989586621679009825,97.8102309220578,87.16987709984365,12.132160653865514,1.0,0.0,0.0,0.0
6989586621679010032,34.02264706218144,9.04405576086565,10.89484679568277,1.0,0.0,0.0,0.0
6989586621679010042,50.47193444311559,26.28796613987908,10.799800937865658,1.0,0.0,0.0,0.0
6989586621679010067,80.38815379710523,74.15742140367183,12.058791392890736,1.0,0.0,0.0,0.0
7061644215716937753,87.47530477383214,80.97288336808133,12.11359401256256,1.0,0.0,0.0,0.0
7061644215716937795,116.68005907277262,14.405623264341328,10.014740355163097,1.0,0.0,0.0,0.0
7061644215716937797,113.6235743450233,11.064248663680354,9.677190204736366,1.0,0.0,0.0,0.0
7061644215716937971,101.80834164144007,62.33160023130525,11.619182062341608,1.0,0.0,0.0,0.0
7061644215716937977,95.10786468599002,72.48608567585903,11.858484286204542,1.0,0.0,0.0,0.0
7061644215716938000,55.590377924129406,103.41915900670972,12.99614821199997,1.0,0.0,0.0,0.0
7133701809754865664,244.14748718272014,-99.67780420447524,6.017494569367338,1.0,0.0,0.0,0.0
7133701809754865665,246.15552936121443,-100.54566609324175,6.3297755546448204,1.0,0.0,0.0,0.0
7133701809754865666,248.24848627159656,-100.83402422562317,6.175232037440197,1.0,0.0,0.0,0.0
7133701809754865667,250.35270488168538,-101.68933251020627,6.129728586385574,1.0,0.0,0.0,0.0
7133701809754865668,252.55440621140048,-102.78437686558239,6.114395243957735,1.0,0.0,0.0,0.0
7133701809754865669,254.6192871517472,-104.10694203260516,6.115970522763307,1.0,0.0,0.0,0.0
7133701809754865670,256.51810208244166,-105.60419130113209,6.080811141427429,1.0,0.0,0.0,0.0
7133701809754865671,258.4144924439153,-107.17068707721573,6.08517230146068,1.0,0.0,0.0,0.0
7133701809754865672,260.5426115017822,-108.83202443526811,6.0668065339477355,1.0,0.0,0.0,0.0
7133701809754865673,262.357861968525,-110.18644160660372,6.077849556232262,1.0,0.0,0.0,0.0
7133701809754865674,264.14659623993333,-111.47050712792976,6.069071400042375,1.0,0.0,0.0,0.0
7133701809754865675,265.9564635698494,-112.76928190552738,6.062387312449982,1.0,0.0,0.0,0.0
7133701809754865676,267.64349280292674,-113.9705014201792,6.059642386179437,1.0,0.0,0.0,0.0
7133701809754865677,269.5198207985625,-115.16940155629285,6.060311953689229,1.0,0.0,0.0,0.0
7133701809754865678,271.28178102255697,-116.20629585643273,6.032439657264643,1.0,0.0,0.0,0.0
7133701809754865679,273.0394902715424,-117.21347795140585,6.033507631521384,1.0,0.0,0.0,0.0
7133701809754865680,275.09224267696015,-118.28865043813802,6.030373881586455,1.0,0.0,0.0,0.0
7133701809754865681,277.108824675971,-119.2809955544887,5.987293747290434,1.0,0.0,0.0,0.0
