key,x,y,z,qw,qx,qy,qz
6989586621679009836,108.282755666349,62.88025246010967,7.9580789870618265,-0.017642012051418708,0.8044575709832409,-0.5936548762465588,0.010519686649531974
6989586621679009837,109.35579369188089,60.8623227524188,7.968442159485727,-0.004745957231722463,0.8538679271702133,-0.5203970976035943,0.008596490316009675
6989586621679009935,78.18477131726509,-28.883701044210987,2.8662632315441487,0.005568618033725041,-0.3866552807683791,0.9221026031524192,0.013909479021609682
6989586621679010053,70.98577779420712,44.67996357272614,7.133595347418964,-0.02361494188336845,0.876222079676135,0.4812056379899049,0.010878215598276791
6989586621679010093,56.83173138884115,105.77574039703896,7.7764872555695135,0.03753104619772328,-0.6989553497345706,0.7139536153924708,-0.017974279310956805
6989586621679010135,131.88471505327803,64.3883296051591,8.246341309128093,-0.003433748553518936,0.8828730916174707,-0.46957220233477764,-0.005025958928099895
6989586621679010341,100.22969590456009,0.5095813930540554,4.994027894548264,-0.004158008764498774,0.9145204267597516,0.4026471865833831,0.0388631334141049
6989586621679010469,273.1826900564703,-116.0613370296381,6.134527915049122,0.017726565207785837,0.9617684561802621,-0.2732867479288497,-0.0012485948272993378
6989586621679010984,322.46859005022804,-168.71679868692337,2.0540098830510027,0.018294498458944018,0.9341224597872503,0.35432439577875663,0.03917606416131843
6989586621679011135,99.95039991627297,70.52534217132848,6.645000311556197,-0.03348003676573806,0.6037066288274714,0.7944310499343631,0.05741689949936355
7061644215716937728,244.14748680749022,-99.67780106442382,6.017494760349009,-0.09155867130748668,0.9551450810732263,-0.2718259204139127,0.07365835187646218
7061644215716937729,246.15416680979655,-100.53478268208971,6.330226916213794,-0.05911640647421632,0.9732107386417894,-0.20529611350866858,0.08496831442434169
7061644215716937730,248.2458076411364,-100.803316184492,6.179021454734984,0.010922581822942923,0.985451517342069,-0.16905300897649875,0.013677877413065758
7061644215716937731,250.31806198101006,-101.59010199769196,6.15655959100333,0.0143802889366983,0.9829529556994429,-0.18327612291379453,0.002560652556306829
7061644215716937732,252.48006550455636,-102.58709436864748,6.147995832113563,0.023621909946416487,0.974061536276802,-0.22504231087852827,0.0014447252374399071
7061644215716937733,254.47071272642302,-103.7693585473409,6.144821087116122,0.03073493848785854,0.9610343290362251,-0.2747150921289913,-1.1251662022962765e-05
7061644215716937734,256.49250516882574,-105.25998203921226,6.120299546200632,0.036346117528075275,0.9466781750614123,-0.32012205940331867,0.0011223575221256821
7061644215716937735,258.43918008445286,-106.78060162214348,6.132237557715325,0.026512338939037254,0.9470926885190731,-0.31983149452712123,0.004511135804163613
7061644215716937736,260.6173306409001,-108.35828362135994,6.138160011918215,0.022494694076023544,0.950503379956505,-0.309879284725429,0.003484584299799887
7061644215716937737,262.4793148868086,-109.66192173475889,6.156830485580558,0.017503282394055446,0.9537215836970248,-0.30009996127223526,0.006984922352886566
7061644215716937738,264.30833677107864,-110.88977944712502,6.157893098338606,0.014614751719440782,0.9563793076117056,-0.2916592197073743,0.00774135414635165
7061644215716937739,266.17728718329056,-112.13737958754622,6.1650403428211575,0.014574056353070143,0.9548619118476205,-0.29666375414241325,0.0041162072657321466
7061644215716937740,267.9390153302796,-113.30907122054256,6.174037682767538,0.023052824363796073,0.9552966552975625,-0.29469815888177076,0.005464688265288432
7061644215716937741,269.76684694860114,-114.4029010528155,6.184329423960237,0.03285449460938194,0.9598349509768453,-0.27859443733256684,0.0047527417970686
7061644215716937742,271.5764539244657,-115.39377504252839,6.169143653246761,0.03397264102684376,0.9653306448449511,-0.25880613879244807,0.0014100738407110411
7061644215716937743,273.37361181337974,-116.35025743221762,6.181162116514503,0.026593868682676523,0.9700309207597807,-0.24148106135871342,0.004435755120620294
7061644215716937744,275.4700598553535,-117.3656258579555,6.190270841933569,0.021792196815258173,0.9743877443610656,-0.22366810889839067,0.00813639101428537
7061644215716937745,277.5575840195785,-118.31213113162147,6.160996876285984,0.01827376522963175,0.9762685332875825,-0.21573153999230368,0.0050717915369256905
7061644215716937746,279.65787753899957,-119.23901864587414,6.194846695780294,0.01715379278789427,0.9780007600982455,-0.20783403658465757,0.005027313116498561
7061644215716937747,281.5059491771713,-120.0637551797659,6.152180722071742,0.00964624002807572,0.9773092282848823,-0.2108252490893121,-0.018064791971068913
7061644215716937748,283.3615040973787,-120.92733293469851,6.233913049887879,0.013431075894277457,0.9756666410346189,-0.21814978236010596,0.017460934361734484
7061644215716937749,285.2928281133243,-121.83699464206349,6.168702150545591,0.001407640505525386,0.9756076629665592,-0.21773510434350435,-0.02791291539160851
7061644215716937750,287.2280071589905,-122.81890441419411,6.2753982630367675,0.008665996976491409,0.9727208209447649,-0.2304546968844588,0.025094574729176
7061644215716937751,289.1252600353318,-123.90827090152668,6.317337696135715,0.003924925815039592,0.9662638467532881,-0.25653072754161155,0.02259998322689706
7061644215716937752,290.8612207271946,-125.07399958587428,6.28510006922979,-0.008499829286604567,0.9588196191361266,-0.28361773063753165,0.01239652087354935
7061644215716937753,292.737640181637,-126.33291170379267,6.258697704849523,-0.014750840006346366,0.9578903292251003,-0.2866649286453006,0.007193648651475824
7061644215716937755,296.67318130851055,-128.80795369633276,6.073137401055511,-0.019984898253105877,0.9606345603788158,-0.2768045094240258,-0.012692864536297166
7061644215716937756,298.4195944320455,-129.8557807227843,5.930088845987906,-0.018557127949585698,0.9621322434130947,-0.27134550530857604,-0.018132731067934338
7061644215716937757,300.275686122141,-130.92424544493886,5.794508347741104,-0.016174334106275997,0.9646228020138681,-0.2624327276897853,-0.01924328943895549
7061644215716937758,302.22072881399356,-132.00962329548034,5.65691442683555,-0.015545720832977698,0.9664454636654132,-0.2555142957751881,-0.021305890707445065
