key,x,y,z,qw,qx,qy,qz
6989586621679009793,58.80182290003305,62.44115910488349,55.004064594119384,1.0,0.0,0.0,0.0
6989586621679009795,54.366393167720894,62.982686607176035,55.28263485953153,1.0,0.0,0.0,0.0
6989586621679009796,52.30536363536746,63.22919027708384,55.394383929036586,1.0,0.0,0.0,0.0
6989586621679009798,48.37006400720756,64.01024091174742,55.49271142855153,1.0,0.0,0.0,0.0
6989586621679009799,46.21421450193226,64.45210620876747,55.59747934606741,1.0,0.0,0.0,0.0
6989586621679009800,44.24136953117229,64.8192223849818,55.716833771036285,1.0,0.0,0.0,0.0
6989586621679009801,42.0956452420884,65.01493012285367,55.811600180093386,1.0,0.0,0.0,0.0
6989586621679009804,36.366859090170145,65.89701518448136,55.761040524859276,1.0,0.0,0.0,0.0
6989586621679009806,32.48570244427007,66.42932817562225,55.640980407479155,1.0,0.0,0.0,0.0
6989586621679009807,30.32192641801653,66.71541365173798,55.62541131797534,1.0,0.0,0.0,0.0
6989586621679009809,26.359700325028427,66.57771895965001,55.29134685605936,1.0,0.0,0.0,0.0
6989586621679009811,22.05538393076676,66.38705958044127,55.21970084331343,1.0,0.0,0.0,0.0
6989586621679009812,20.161474594560175,66.40308222975277,55.18793110851923,1.0,0.0,0.0,0.0
6989586621679009813,18.013188228237833,66.51937885282662,55.16143456007855,1.0,0.0,0.0,0.0
6989586621679009814,15.807040655699872,66.53574615977554,55.17544294289626,1.0,0.0,0.0,0.0
6989586621679009815,13.769610727148503,66.63685440928792,55.12739113837941,1.0,0.0,0.0,0.0
6989586621679009816,11.647887045935995,66.69570670611456,55.09700685652619,1.0,0.0,0.0,0.0
6989586621679009817,9.536920187246329,66.61383365245959,55.03883907597052,1.0,0.0,0.0,0.0
6989586621679009818,7.449785019983531,66.65590030420587,55.05612726556889,1.0,0.0,0.0,0.0
6989586621679009820,2.8526041381123606,67.01840749898025,54.94032736745795,1.0,0.0,0.0,0.0
6989586621679009822,-1.447521236426085,67.22602862417207,54.77789328147948,1.0,0.0,0.0,0.0
6989586621679009831,-20.90537175155579,69.21960406715533,53.828259105221534,1.0,0.0,0.0,0.0
6989586621679009832,-23.03113375182917,69.57800610878283,53.78512334484606,1.0,0.0,0.0,0.0
6989586621679009833,-25.087667188281728,70.14756142939868,53.78513741931465,1.0,0.0,0.0,0.0
6989586621679009839,-36.97854424481326,74.26269942169175,53.55773302976356,1.0,0.0,0.0,0.0
6989586621679009842,-43.116908272338655,74.99446219821435,52.642607045017115,1.0,0.0,0.0,0.0
6989586621679009844,-46.7722260508039,74.29039984261257,51.11336723430828,1.0,0.0,0.0,0.0
6989586621679009845,-48.494802936030794,73.71515026062666,50.2166292763079,1.0,0.0,0.0,0.0
6989586621679009846,-50.285598617679014,73.11922821373275,49.38706841695706,1.0,0.0,0.0,0.0
6989586621679009849,-58.443312041687186,70.17087260545331,48.64556069783317,1.0,0.0,0.0,0.0
6989586621679009850,-60.325435358814104,69.07353643562939,48.64065832800013,1.0,0.0,0.0,0.0
6989586621679009851,-62.218305001925934,68.05685406585516,48.6424512241302,1.0,0.0,0.0,0.0
6989586621679009852,-64.10497224010666,67.21159085008127,48.64668039398264,1.0,0.0,0.0,0.0
